subjectURI,subjectLabel,subjectNotation,subjectGrade,predicateCURIE,predicateLabel,objectURI,objectLabel,objectNotation,objectGrade,relationshipID
http://asn.jesandco.org/resources/S1138905,"Create a paragraph that follows a logical sequence (including a beginning, middle, and end) and uses transitional words. ",2-4.3,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436CB,"Describe the overall structure of a story, including describing how the beginning introduces the story and the ending concludes the action.",CCSS.ELA-Literacy.RL.2.5,2,http://toolkit.asn.desire2learn.com/resources/M11290
http://asn.jesandco.org/resources/S1138915,Analyze the details that support the expression of the main idea in a given literary text. ,3-1.1,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436CB,"Describe the overall structure of a story, including describing how the beginning introduces the story and the ending concludes the action.",CCSS.ELA-Literacy.RL.2.5,2,http://toolkit.asn.desire2learn.com/resources/M11291
http://asn.jesandco.org/resources/S1138944,Distinguish between first-person and third-person points of view. ,4-1.3,4,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436CC,"Acknowledge differences in the points of view of characters, including by speaking in a different voice for each character when reading dialogue aloud.",CCSS.ELA-Literacy.RL.2.6,2,http://toolkit.asn.desire2learn.com/resources/M11292
http://asn.jesandco.org/resources/S1138919,"Analyze the relationship among characters, setting, and plot in a given literary text. ",3-1.5,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436DB,"Use information gained from the illustrations and words in a print or digital text to demonstrate understanding of its characters, setting, or plot.",CCSS.ELA-Literacy.RL.2.7,2,http://toolkit.asn.desire2learn.com/resources/M11293
http://asn.jesandco.org/resources/S11388B4,"Use graphic features (for example, illustrations, graphs, charts, and maps) as sources of information. ",1-2.6,1,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436DB,"Use information gained from the illustrations and words in a print or digital text to demonstrate understanding of its characters, setting, or plot.",CCSS.ELA-Literacy.RL.2.7,2,http://toolkit.asn.desire2learn.com/resources/M11294
http://asn.jesandco.org/resources/S1138915,Analyze the details that support the expression of the main idea in a given literary text. ,3-1.1,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436DB,"Use information gained from the illustrations and words in a print or digital text to demonstrate understanding of its characters, setting, or plot.",CCSS.ELA-Literacy.RL.2.7,2,http://toolkit.asn.desire2learn.com/resources/M11295
http://asn.jesandco.org/resources/S11389CB,"Compare/contrast literary texts from various genres (for example, poetry, drama, novels, and short stories). ",7-1.8,7,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436DC,"Compare and contrast two or more versions of the same story (e.g., Cinderella stories) by different authors or from different cultures.",CCSS.ELA-Literacy.RL.2.9,2,http://toolkit.asn.desire2learn.com/resources/M11296
http://asn.jesandco.org/resources/S11389A2,Analyze central ideas within and across informational texts. ,6-2.1,6,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436DC,"Compare and contrast two or more versions of the same story (e.g., Cinderella stories) by different authors or from different cultures.",CCSS.ELA-Literacy.RL.2.9,2,http://toolkit.asn.desire2learn.com/resources/M11297
http://asn.jesandco.org/resources/S11388E4,"Analyze a given literary text to make, revise, and confirm predictions. ",2-1.2,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436DC,"Compare and contrast two or more versions of the same story (e.g., Cinderella stories) by different authors or from different cultures.",CCSS.ELA-Literacy.RL.2.9,2,http://toolkit.asn.desire2learn.com/resources/M11298
http://asn.jesandco.org/resources/S11388AE,Read independently for extended periods of time for pleasure.,1-1.11,1,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436E5,"By the end of the year, read and comprehend literature, including stories and poetry, in the grades 2—3 text complexity band proficiently, with scaffolding as needed at the high end of the range.",CCSS.ELA-Literacy.RL.2.10,2,http://toolkit.asn.desire2learn.com/resources/M11299
http://asn.jesandco.org/resources/S11388ED,Analyze the central idea and supporting evidence in an informational text during classroom discussion. ,2-2.1,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436F3,"Ask and answer such questions as who, what, where, when, why, and how to demonstrate understanding of key details in a text.",CCSS.ELA-Literacy.RI.2.1,2,http://toolkit.asn.desire2learn.com/resources/M11300
http://asn.jesandco.org/resources/S113890F,Generate how and why questions about a topic of interest. ,2-6.1,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436F3,"Ask and answer such questions as who, what, where, when, why, and how to demonstrate understanding of key details in a text.",CCSS.ELA-Literacy.RI.2.1,2,http://toolkit.asn.desire2learn.com/resources/M11301
http://asn.jesandco.org/resources/S11388ED,Analyze the central idea and supporting evidence in an informational text during classroom discussion. ,2-2.1,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436F4,Identify the main topic of a multiparagraph text as well as the focus of specific paragraphs within the text.,CCSS.ELA-Literacy.RI.2.2,2,http://toolkit.asn.desire2learn.com/resources/M11302
http://asn.jesandco.org/resources/S1138905,"Create a paragraph that follows a logical sequence (including a beginning, middle, and end) and uses transitional words. ",2-4.3,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436F3,"Ask and answer such questions as who, what, where, when, why, and how to demonstrate understanding of key details in a text.",CCSS.ELA-Literacy.RI.2.1,2,http://toolkit.asn.desire2learn.com/resources/M11303
http://asn.jesandco.org/resources/S11388F4,Explain cause-and-effect relationships in informational texts. ,2-2.8,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436F3,"Ask and answer such questions as who, what, where, when, why, and how to demonstrate understanding of key details in a text.",CCSS.ELA-Literacy.RI.2.1,2,http://toolkit.asn.desire2learn.com/resources/M11304
http://asn.jesandco.org/resources/S113890B,"Create written communications (for example, directions and instructions) to inform a specific audience. ",2-5.1,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436F5,"Describe the connection between a series of historical events, scientific ideas or concepts, or steps in technical procedures in a text.",CCSS.ELA-Literacy.RI.2.3,2,http://toolkit.asn.desire2learn.com/resources/M11305
http://asn.jesandco.org/resources/S1138914,Follow multistep directions.,2-6.6,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S11436F5,"Describe the connection between a series of historical events, scientific ideas or concepts, or steps in technical procedures in a text.",CCSS.ELA-Literacy.RI.2.3,2,http://toolkit.asn.desire2learn.com/resources/M11306
http://asn.jesandco.org/resources/S11388F6,Use context clues to determine the meaning of unfamiliar words. ,2-3.1,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143705,Determine the meaning of words and phrases in a text relevant to a grade 2 topic or subject area.,CCSS.ELA-Literacy.RI.2.4,2,http://toolkit.asn.desire2learn.com/resources/M11307
http://asn.jesandco.org/resources/S1138924,"Use headings, subheadings, print styles, captions, and chapter headings to gain information. ",3-2.5,3,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143703,"Know and use various text features (e.g., headings, tables of contents, glossaries, electronic menus, icons) to locate key facts or information in a text.",CCSS.ELA-Literacy.RI.1.5,1,http://toolkit.asn.desire2learn.com/resources/M11308
http://asn.jesandco.org/resources/S11388F3,Use functional text features (including tables of contents and glossaries) as sources of information. ,2-2.7,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143703,"Know and use various text features (e.g., headings, tables of contents, glossaries, electronic menus, icons) to locate key facts or information in a text.",CCSS.ELA-Literacy.RI.1.5,1,http://toolkit.asn.desire2learn.com/resources/M11309
http://asn.jesandco.org/resources/S11388B4,"Use graphic features (for example, illustrations, graphs, charts, and maps) as sources of information. ",1-2.6,1,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143706,"Know and use various text features (e.g., captions, bold print, subheadings, glossaries, indexes, electronic menus, icons) to locate key facts or information in a text efficiently.",CCSS.ELA-Literacy.RI.2.5,2,http://toolkit.asn.desire2learn.com/resources/M11310
http://asn.jesandco.org/resources/S11388F1,"Use headings, subheadings, and print styles (for example, italics, bold, larger type) to gain information. ",2-2.5,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143706,"Know and use various text features (e.g., captions, bold print, subheadings, glossaries, indexes, electronic menus, icons) to locate key facts or information in a text efficiently.",CCSS.ELA-Literacy.RI.2.5,2,http://toolkit.asn.desire2learn.com/resources/M11311
http://asn.jesandco.org/resources/S11388ED,Analyze the central idea and supporting evidence in an informational text during classroom discussion. ,2-2.1,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143707,"Identify the main purpose of a text, including what the author wants to answer, explain, or describe.",CCSS.ELA-Literacy.RI.2.6,2,http://toolkit.asn.desire2learn.com/resources/M11312
http://asn.jesandco.org/resources/S11388F2,"Use graphic features (for example, illustrations, graphs, charts, maps, and diagrams) as sources of information. ",2-2.6,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143717,"Explain how specific images (e.g., a diagram showing how a machine works) contribute to and clarify a text.",CCSS.ELA-Literacy.RI.2.7,2,http://toolkit.asn.desire2learn.com/resources/M11313
http://asn.jesandco.org/resources/S11388B0,Analyze informational texts to draw conclusions and make inferences during classroom discussions. ,1-2.2,1,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143718,Describe how reasons support specific points the author makes in a text.,CCSS.ELA-Literacy.RI.2.8,2,http://toolkit.asn.desire2learn.com/resources/M11314
http://asn.jesandco.org/resources/S11388ED,Analyze the central idea and supporting evidence in an informational text during classroom discussion. ,2-2.1,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143718,Describe how reasons support specific points the author makes in a text.,CCSS.ELA-Literacy.RI.2.8,2,http://toolkit.asn.desire2learn.com/resources/M11315
http://asn.jesandco.org/resources/S11389F5,Compare/contrast central ideas within and across informational texts. ,8-2.1,8,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143719,Compare and contrast the most important points presented by two texts on the same topic.,CCSS.ELA-Literacy.RI.2.9,2,http://toolkit.asn.desire2learn.com/resources/M11316
http://asn.jesandco.org/resources/S11389F6,Compare/contrast information within and across texts to draw conclusions and make inferences. ,8-2.2,8,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143719,Compare and contrast the most important points presented by two texts on the same topic.,CCSS.ELA-Literacy.RI.2.9,2,http://toolkit.asn.desire2learn.com/resources/M11317
http://asn.jesandco.org/resources/S11388B7,Read independently for extended periods of time to gain information.,1-2.9,1,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143725,"By the end of year, read and comprehend informational texts, including history/social studies, science, and technical texts, in the grades 2—3 text complexity band proficiently, with scaffolding as needed at the high end of the range.",CCSS.ELA-Literacy.RI.2.10,2,http://toolkit.asn.desire2learn.com/resources/M11318
http://asn.jesandco.org/resources/S11388F7,"Construct meaning through a knowledge of base words, prefixes (including -un, -re, -pre, -bi, -mis, -dis) and suffixes (including -er, -est, -ful) in context. ",2-3.2,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143758,Recognize and read grade-appropriate irregularly spelled words.,CCSS.ELA-Literacy.RF.2.3f,2,http://toolkit.asn.desire2learn.com/resources/M11319
http://asn.jesandco.org/resources/S11388F7,"Construct meaning through a knowledge of base words, prefixes (including -un, -re, -pre, -bi, -mis, -dis) and suffixes (including -er, -est, -ful) in context. ",2-3.2,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143757,Identify words with inconsistent but common spelling-sound correspondences.,CCSS.ELA-Literacy.RF.2.3e,2,http://toolkit.asn.desire2learn.com/resources/M11320
http://asn.jesandco.org/resources/S11388F7,"Construct meaning through a knowledge of base words, prefixes (including -un, -re, -pre, -bi, -mis, -dis) and suffixes (including -er, -est, -ful) in context. ",2-3.2,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143756,Decode words with common prefixes and suffixes.,CCSS.ELA-Literacy.RF.2.3d,2,http://toolkit.asn.desire2learn.com/resources/M11321
http://asn.jesandco.org/resources/S11388F7,"Construct meaning through a knowledge of base words, prefixes (including -un, -re, -pre, -bi, -mis, -dis) and suffixes (including -er, -est, -ful) in context. ",2-3.2,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143755,Decode regularly spelled two-syllable words with long vowels.,CCSS.ELA-Literacy.RF.2.3c,2,http://toolkit.asn.desire2learn.com/resources/M11322
http://asn.jesandco.org/resources/S11388F7,"Construct meaning through a knowledge of base words, prefixes (including -un, -re, -pre, -bi, -mis, -dis) and suffixes (including -er, -est, -ful) in context. ",2-3.2,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143754,Know spelling-sound correspondences for additional common vowel teams.,CCSS.ELA-Literacy.RF.2.3b,2,http://toolkit.asn.desire2learn.com/resources/M11323
http://asn.jesandco.org/resources/S11388F7,"Construct meaning through a knowledge of base words, prefixes (including -un, -re, -pre, -bi, -mis, -dis) and suffixes (including -er, -est, -ful) in context. ",2-3.2,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143753,Distinguish long and short vowels when reading regularly spelled one-syllable words.,CCSS.ELA-Literacy.RF.2.3a,2,http://toolkit.asn.desire2learn.com/resources/M11324
http://asn.jesandco.org/resources/S11388F7,"Construct meaning through a knowledge of base words, prefixes (including -un, -re, -pre, -bi, -mis, -dis) and suffixes (including -er, -est, -ful) in context. ",2-3.2,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364828,Know and apply grade-level phonics and word analysis skills in decoding words.,CCSS.ELA-Literacy.RF.2.3,2,http://toolkit.asn.desire2learn.com/resources/M11325
http://asn.jesandco.org/resources/S11388F8,Recognize high-frequency words in context. (See Instructional Appendix: High-Frequency Words.) ,2-3.3,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143758,Recognize and read grade-appropriate irregularly spelled words.,CCSS.ELA-Literacy.RF.2.3f,2,http://toolkit.asn.desire2learn.com/resources/M11326
http://asn.jesandco.org/resources/S11388F8,Recognize high-frequency words in context. (See Instructional Appendix: High-Frequency Words.) ,2-3.3,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143757,Identify words with inconsistent but common spelling-sound correspondences.,CCSS.ELA-Literacy.RF.2.3e,2,http://toolkit.asn.desire2learn.com/resources/M11327
http://asn.jesandco.org/resources/S11388F8,Recognize high-frequency words in context. (See Instructional Appendix: High-Frequency Words.) ,2-3.3,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143756,Decode words with common prefixes and suffixes.,CCSS.ELA-Literacy.RF.2.3d,2,http://toolkit.asn.desire2learn.com/resources/M11328
http://asn.jesandco.org/resources/S11388F8,Recognize high-frequency words in context. (See Instructional Appendix: High-Frequency Words.) ,2-3.3,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143755,Decode regularly spelled two-syllable words with long vowels.,CCSS.ELA-Literacy.RF.2.3c,2,http://toolkit.asn.desire2learn.com/resources/M11329
http://asn.jesandco.org/resources/S11388F8,Recognize high-frequency words in context. (See Instructional Appendix: High-Frequency Words.) ,2-3.3,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143754,Know spelling-sound correspondences for additional common vowel teams.,CCSS.ELA-Literacy.RF.2.3b,2,http://toolkit.asn.desire2learn.com/resources/M11330
http://asn.jesandco.org/resources/S11388F8,Recognize high-frequency words in context. (See Instructional Appendix: High-Frequency Words.) ,2-3.3,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143753,Distinguish long and short vowels when reading regularly spelled one-syllable words.,CCSS.ELA-Literacy.RF.2.3a,2,http://toolkit.asn.desire2learn.com/resources/M11331
http://asn.jesandco.org/resources/S11388F8,Recognize high-frequency words in context. (See Instructional Appendix: High-Frequency Words.) ,2-3.3,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364828,Know and apply grade-level phonics and word analysis skills in decoding words.,CCSS.ELA-Literacy.RF.2.3,2,http://toolkit.asn.desire2learn.com/resources/M11332
http://asn.jesandco.org/resources/S1138900,"Spell basic short-vowel, long-vowel, r-controlled, and consonant-blend patterns correctly. ",2-3.11,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143758,Recognize and read grade-appropriate irregularly spelled words.,CCSS.ELA-Literacy.RF.2.3f,2,http://toolkit.asn.desire2learn.com/resources/M11333
http://asn.jesandco.org/resources/S1138900,"Spell basic short-vowel, long-vowel, r-controlled, and consonant-blend patterns correctly. ",2-3.11,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143757,Identify words with inconsistent but common spelling-sound correspondences.,CCSS.ELA-Literacy.RF.2.3e,2,http://toolkit.asn.desire2learn.com/resources/M11334
http://asn.jesandco.org/resources/S1138900,"Spell basic short-vowel, long-vowel, r-controlled, and consonant-blend patterns correctly. ",2-3.11,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143756,Decode words with common prefixes and suffixes.,CCSS.ELA-Literacy.RF.2.3d,2,http://toolkit.asn.desire2learn.com/resources/M11335
http://asn.jesandco.org/resources/S1138900,"Spell basic short-vowel, long-vowel, r-controlled, and consonant-blend patterns correctly. ",2-3.11,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143755,Decode regularly spelled two-syllable words with long vowels.,CCSS.ELA-Literacy.RF.2.3c,2,http://toolkit.asn.desire2learn.com/resources/M11336
http://asn.jesandco.org/resources/S1138900,"Spell basic short-vowel, long-vowel, r-controlled, and consonant-blend patterns correctly. ",2-3.11,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143754,Know spelling-sound correspondences for additional common vowel teams.,CCSS.ELA-Literacy.RF.2.3b,2,http://toolkit.asn.desire2learn.com/resources/M11337
http://asn.jesandco.org/resources/S1138900,"Spell basic short-vowel, long-vowel, r-controlled, and consonant-blend patterns correctly. ",2-3.11,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143753,Distinguish long and short vowels when reading regularly spelled one-syllable words.,CCSS.ELA-Literacy.RF.2.3a,2,http://toolkit.asn.desire2learn.com/resources/M11338
http://asn.jesandco.org/resources/S1138900,"Spell basic short-vowel, long-vowel, r-controlled, and consonant-blend patterns correctly. ",2-3.11,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364828,Know and apply grade-level phonics and word analysis skills in decoding words.,CCSS.ELA-Literacy.RF.2.3,2,http://toolkit.asn.desire2learn.com/resources/M11339
http://asn.jesandco.org/resources/S1138901,Spell high-frequency words. (See Instructional Appendix: High-Frequency Words.) ,2-3.12,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143758,Recognize and read grade-appropriate irregularly spelled words.,CCSS.ELA-Literacy.RF.2.3f,2,http://toolkit.asn.desire2learn.com/resources/M11340
http://asn.jesandco.org/resources/S1138901,Spell high-frequency words. (See Instructional Appendix: High-Frequency Words.) ,2-3.12,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143757,Identify words with inconsistent but common spelling-sound correspondences.,CCSS.ELA-Literacy.RF.2.3e,2,http://toolkit.asn.desire2learn.com/resources/M11341
http://asn.jesandco.org/resources/S1138901,Spell high-frequency words. (See Instructional Appendix: High-Frequency Words.) ,2-3.12,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143756,Decode words with common prefixes and suffixes.,CCSS.ELA-Literacy.RF.2.3d,2,http://toolkit.asn.desire2learn.com/resources/M11342
http://asn.jesandco.org/resources/S1138901,Spell high-frequency words. (See Instructional Appendix: High-Frequency Words.) ,2-3.12,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143755,Decode regularly spelled two-syllable words with long vowels.,CCSS.ELA-Literacy.RF.2.3c,2,http://toolkit.asn.desire2learn.com/resources/M11343
http://asn.jesandco.org/resources/S1138901,Spell high-frequency words. (See Instructional Appendix: High-Frequency Words.) ,2-3.12,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143754,Know spelling-sound correspondences for additional common vowel teams.,CCSS.ELA-Literacy.RF.2.3b,2,http://toolkit.asn.desire2learn.com/resources/M11344
http://asn.jesandco.org/resources/S1138901,Spell high-frequency words. (See Instructional Appendix: High-Frequency Words.) ,2-3.12,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143753,Distinguish long and short vowels when reading regularly spelled one-syllable words.,CCSS.ELA-Literacy.RF.2.3a,2,http://toolkit.asn.desire2learn.com/resources/M11345
http://asn.jesandco.org/resources/S1138901,Spell high-frequency words. (See Instructional Appendix: High-Frequency Words.) ,2-3.12,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S2364828,Know and apply grade-level phonics and word analysis skills in decoding words.,CCSS.ELA-Literacy.RF.2.3,2,http://toolkit.asn.desire2learn.com/resources/M11346
http://asn.jesandco.org/resources/S1138908,"Edit for the correct use of written Standard American English, including<ul> <li>capitalization</li><ul> – proper nouns,<br /> – initials of a person's name,<br /> – courtesy titles (Mr., Ms.),<br /> – days of the week,<br /> – months of the year, and<br /> – titles of books, poems, and songs;</ul> <li>punctuation</li><ul> – apostrophes in contractions,<br /> – commas in a series,<br /> – commas in dates, and<br /> – quotation marks to show someone is speaking; and</ul> <li>spelling</li><ul> – words that do not fit regular spelling patterns (for example, was, were, says, said),<br /> – high-frequency words, and<br /> – basic short-vowel, long-vowel, r-controlled, and consonant-blend patterns.</ul></ul> (See Instructional Appendix: High-Frequency Words.)",2-4.6,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143758,Recognize and read grade-appropriate irregularly spelled words.,CCSS.ELA-Literacy.RF.2.3f,2,http://toolkit.asn.desire2learn.com/resources/M11347
http://asn.jesandco.org/resources/S1138908,"Edit for the correct use of written Standard American English, including<ul> <li>capitalization</li><ul> – proper nouns,<br /> – initials of a person's name,<br /> – courtesy titles (Mr., Ms.),<br /> – days of the week,<br /> – months of the year, and<br /> – titles of books, poems, and songs;</ul> <li>punctuation</li><ul> – apostrophes in contractions,<br /> – commas in a series,<br /> – commas in dates, and<br /> – quotation marks to show someone is speaking; and</ul> <li>spelling</li><ul> – words that do not fit regular spelling patterns (for example, was, were, says, said),<br /> – high-frequency words, and<br /> – basic short-vowel, long-vowel, r-controlled, and consonant-blend patterns.</ul></ul> (See Instructional Appendix: High-Frequency Words.)",2-4.6,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143757,Identify words with inconsistent but common spelling-sound correspondences.,CCSS.ELA-Literacy.RF.2.3e,2,http://toolkit.asn.desire2learn.com/resources/M11348
http://asn.jesandco.org/resources/S1138908,"Edit for the correct use of written Standard American English, including<ul> <li>capitalization</li><ul> – proper nouns,<br /> – initials of a person's name,<br /> – courtesy titles (Mr., Ms.),<br /> – days of the week,<br /> – months of the year, and<br /> – titles of books, poems, and songs;</ul> <li>punctuation</li><ul> – apostrophes in contractions,<br /> – commas in a series,<br /> – commas in dates, and<br /> – quotation marks to show someone is speaking; and</ul> <li>spelling</li><ul> – words that do not fit regular spelling patterns (for example, was, were, says, said),<br /> – high-frequency words, and<br /> – basic short-vowel, long-vowel, r-controlled, and consonant-blend patterns.</ul></ul> (See Instructional Appendix: High-Frequency Words.)",2-4.6,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143756,Decode words with common prefixes and suffixes.,CCSS.ELA-Literacy.RF.2.3d,2,http://toolkit.asn.desire2learn.com/resources/M11349
http://asn.jesandco.org/resources/S1138908,"Edit for the correct use of written Standard American English, including<ul> <li>capitalization</li><ul> – proper nouns,<br /> – initials of a person's name,<br /> – courtesy titles (Mr., Ms.),<br /> – days of the week,<br /> – months of the year, and<br /> – titles of books, poems, and songs;</ul> <li>punctuation</li><ul> – apostrophes in contractions,<br /> – commas in a series,<br /> – commas in dates, and<br /> – quotation marks to show someone is speaking; and</ul> <li>spelling</li><ul> – words that do not fit regular spelling patterns (for example, was, were, says, said),<br /> – high-frequency words, and<br /> – basic short-vowel, long-vowel, r-controlled, and consonant-blend patterns.</ul></ul> (See Instructional Appendix: High-Frequency Words.)",2-4.6,2,asn:alignTo,Align To,http://asn.jesandco.org/resources/S1143755,Decode regularly spelled two-syllable words with long vowels.,CCSS.ELA-Literacy.RF.2.3c,2,http://toolkit.asn.desire2learn.com/resources/M11350
